Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
test,1,1,32,2,0,0,0
useful-actions,192,88,1279,4,3,56,1
vagas,0,0,2,2,0,0,0
webhooks-python,0,0,15,1,0,0,1
Alphasians-AINA,0,0,0,2,0,0,0
apisec-run-scan,0,0,0,4,0,0,0
article_foss4g2021,0,0,0,9,0,0,0
assert-command-line-output,16,6,4,1,0,10,1
aws-clis-action,6,2,0,1,0,4,1
aws-doc-sdk-examples,0,0,0,30,0,0,0
Calendly-mentores,0,0,0,2,0,0,0
clone-github-repo-action,106,39,1,1,1,7,2
cloud-formulas,0,0,2,2,0,1,0
command-output-file-action,1,1,0,1,0,0,1
copy-push-files,2,1,403,1,0,0,1
create-other-repo-branch-action,9,8,0,1,0,1,1
ctf-zup-2021,0,0,0,1,0,0,0
DescomplicandoDocker,0,0,0,2,0,0,0
developers-tips-and-tricks-resources,101,1,5,1,14,52,7
dezafio,0,0,0,2,0,0,1
diff-action,15,2,1,1,0,2,1
docker-para-desenvolvedores,0,0,0,30,0,0,0
docs-ritchie,0,0,0,10,0,0,0
formulas-4-tests,0,0,2,2,0,1,1
formulas-aws,1,1,1,2,3,10,3
formulas-games,0,0,4,1,1,10,2
formulas-github,15,9,5,5,6,28,2
formulas-gRPC,0,0,0,1,0,3,1
formulas-insights,2,2,2,1,0,4,1
formulas-office-hours,0,0,3,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,0,0,0,1,0,1,1
formulas-python,3,2,6,2,3,17,3
formulas-training,0,0,12,1,0,0,1
formulas-v3,0,0,0,1,0,1,1
git-commit-push,23,6,522,1,0,1,1
github_actions_test,0,0,0,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,0,30,0,1,0
GuillaumeFalourd,34,20,194,3,73,31,2
guillaumefalourd.github.io,0,0,0,1,0,0,1
horusec-action,0,0,0,2,0,0,0
hypedsearch,11,4,0,3,0,0,0
java-exercices,31,6,1,9,11,6,2
java-training-api,91,26,8,2,37,81,3
java-trilha-basica,0,0,0,2,2,7,3
jobs-by-city-linkedin-reports,0,0,2,1,0,0,1
Kivy_calculator,0,0,0,2,0,0,0
mapas-mentais,0,0,0,2,0,1,0
maven-cli-jdks-action,0,0,1,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,1,1,0,9,0,0,0
noticias,0,0,2,1,0,0,0
open-issue-action,16,7,2,1,0,0,1
os-cli-poc,0,0,0,1,0,0,1
poc-bank-api-java,68,5,0,1,0,2,1
poc-bank-api-kotlin,0,0,2,2,0,0,1
poc-book-api-golang,0,0,0,1,0,0,1
poc-chalice-python,0,0,0,1,0,1,1
poc-cicd-herokuci,0,0,0,1,0,0,1
poc-cli-golang,0,0,2,1,0,0,1
poc-cli-python,0,0,0,2,0,0,2
poc-composite-run-steps-action,0,0,1,1,0,0,1
poc-django-python,0,0,0,1,0,0,1
poc-github-actions,410,83,4874,2,9,14,1
poc-go-mod,0,0,0,1,0,0,1
poc-grpc-golang,12,2,0,1,0,0,1
poc-grpc-java-gradle,0,0,0,2,0,2,1
poc-grpc-java-maven,1,1,0,1,0,1,1
poc-grpc-python,0,0,5,1,0,0,1
poc-kafka-python,6,2,0,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,0,1,0,1,1
poc-pyinstaller,0,0,2,2,1,0,1
poc-rest-api-golang,0,0,0,1,0,0,1
poc-rest-api-python,0,0,0,1,0,0,1
poc-subprocess,6,1,1,2,0,1,1
poc-template-rest,0,0,0,2,0,0,0
poc-typescript,0,0,0,1,0,0,1
poc-viper,0,0,1,1,0,0,1
publicacoes,0,0,0,1,0,0,0
repo-template,0,0,18,1,0,0,1
repo1,1,1,29,2,0,0,0
repositories-reports,0,0,9,1,1,2,1
ritchie-action-go-15,0,0,2,1,0,0,1
ritchie-action-java-8,0,0,2,1,1,1,1
ritchie-action-node,0,0,2,1,0,0,1
ritchie-action-python,5,1,2,1,0,1,1
ritchie-action-shell,0,0,0,1,0,0,1
ritchie-cli,3,2,2,30,0,0,0
ritchie-cli-action,1,1,2,1,1,2,1
ritchie-demo-create-cluster,2,1,1,1,0,0,1
ritchie-docker-images,3,2,2,1,0,1,1
ritchie-formulas,0,0,2,30,0,0,0
ritchie-formulas-demo,0,0,0,11,0,0,0
ritchie-formulas-scheduler-demo,17,3,33,1,2,5,2
ritchie-tdc-poa,0,0,0,1,0,1,1
ritchie-tdc-recife,0,0,0,1,0,1,1
ritchie-templates,0,0,0,1,0,1,0
ritchie-templates-perso,0,0,0,2,0,0,1
setup-windows10-sdk-action,36,10,2,2,2,9,1
so-automation,0,0,0,1,0,0,1
splain,3,1,1,14,0,0,0
SSH-to-HTTPS,8,2,1,1,0,1,1
